Regla(c, k, u, y, c, b, d, u, z, w, a, i, m, i, y, i, h, s, x, t, t, p, b, k, a, f, r, o, n, d, s, c, d, g, n, k, s, l, r, y, t, g, f, d, t, k, l, w, l, j, q, v, y, q, b, n, z, r, a, u, w, q, h, k, f, h, t, d, i, d, t, g, g, s, b, v, h, a, n, u, q, u, x, o, j, y, i, c, p, l, g, l, s, u, c, k, u, b, s, e, a, h, r, i, d, x, d, g, a, v, b, z, e, q, b, i, m, h, s, m, c, b, k, j, g, g, t, c, m, o, x, d, u, b, v, d, v, w, s, g, x, j, v, c, p, w, x, h, i, z, j, e, j, z, o, w, r, a, s, f, v, x, x, q, h, a, a, w, w, e, y, d, w, l, m, z, s, g, e, c, m, k, w, s, x, c, r, p, t, t, n, b, b, l, i, d, n, a, p, w, w, s, g, d, x, e, n, k, n, h, s, s, s, n, j, n, a, t, w, p, m, t, s, x, p, m, d, b, z, z, n, h, i, h, w, t, j, c, n, n, l, m, f, n, k, l, q, p, t, w, v, n, g, r, i, t, i, p, a, m, n, z, w, g, l, f, x, e, x, o, m, d, u, p, c, g, i, t, i, q, b, n, o, m, q, u, e, z, s, i, l, w, s, j, v, z, m, x, f, i)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, l, g, k, d, a, n, r, i, c, p, g, l, g, i, r, p, c, g, h, b, i, g, o, p, m, m, f, o, r, f, f, g, m, k, d, p, o, j, o, l, k, h, j, h, l, g, i, h, g, i, c, g, d, j, j, n, m, j, p, n, n, f, b, l, j, j, d, i, q, b, c, k, l, r, c, n, q, r, b, s, b, e, e, b, o, f, f, s, d, g, n, c, g, k, c, q, h, c, l, q, i, r, o, n, m, d, q, b, o, b, a, m, a, f, o, h, o, s, c, j, k, p, j, l, f, r, c, k, g, g, n, m, o, p, g, g, n, i, p, r, m, h, b, k, r, c, g, d, c, h, h, h, r, i, l, g, q, f, c, l, f, n, q, q, g, m, l, t, b, m, s, g, f, r, f, f, p, o, u, f, k, a, c, c, g, d, d, o, o, r, h, p, f, h, k, h, c, b, n, q, d, o, i, l, a, e, c, k, g, f, a, b, f, a, o, a, a, l, k, q, b, a, p, f, n, j, g, m, q, q, k, m, j, a, c, e, n, g, m, m, j, r, i, a, m, j, o, m, k, h, c, o, q, f, o, e, e, n, b, l, a, r, n, p, m, p, o, k, m, p, j, d, f, a, c, m, c, b, b, m, p, o, g, p, a, j, o)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, l, g, k, d, a, n, r, i, c, p, g, l, g, i, n, p, c, g, h, b, i, g, o, c, m, m, f, j, r, f, f, g, m, k, d, p, o, j, o, l, k, h, j, h, l, g, i, h, g, i, c, g, d, j, j, n, m, j, p, n, n, f, b, l, j, j, d, i, q, b, c, k, l, r, c, n, q, r, b, s, b, e, e, b, o, f, f, s, d, g, n, c, g, k, c, q, h, c, l, q, i, o, o, n, m, d, q, b, o, b, a, m, a, f, o, h, o, s, c, g, p, p, j, l, f, r, c, k, g, g, n, m, o, p, g, g, n, i, p, r, k, h, b, k, r, c, g, d, c, h, h, h, r, i, l, g, q, f, c, l, f, n, q, q, g, m, l, t, b, m, s, g, f, r, f, f, p, o, u, f, k, a, c, c, g, d, d, o, o, r, h, p, f, h, k, h, c, b, n, q, d, o, i, l, a, e, c, k, g, f, a, b, f, a, o, a, a, l, k, q, a, a, p, f, n, j, g, m, q, r, k, h, j, a, c, e, n, g, m, m, j, r, i, a, m, d, o, m, k, h, c, o, q, f, o, e, e, n, b, l, a, r, n, p, m, p, o, k, m, p, j, d, f, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, l, g, k, d, a, n, g, i, c, p, g, l, g, i, n, p, c, g, h, b, i, g, o, c, m, m, f, j, r, f, f, g, m, k, d, p, o, j, o, l, k, h, j, h, l, g, i, h, g, i, c, g, d, j, j, n, m, j, p, n, n, f, b, l, j, j, d, i, q, b, c, k, l, r, f, n, q, r, b, s, b, e, e, b, o, f, f, k, d, g, n, c, g, k, d, q, h, c, l, q, q, o, o, n, m, d, q, b, l, b, a, m, a, f, o, h, o, s, c, g, p, p, j, l, f, r, c, k, g, g, n, m, o, p, g, g, n, i, p, r, c, h, b, k, r, c, g, d, c, h, h, h, r, i, l, g, q, f, c, l, f, n, q, q, g, m, l, t, r, m, s, g, f, r, f, f, p, o, u, f, k, a, c, c, g, d, d, o, o, r, h, p, f, h, p, h, c, b, n, q, d, c, i, l, a, e, b, k, g, f, a, b, f, a, o, a, a, l, k, q, a, a, p, f, n, i, g, m, q, r, k, h, j, a, c, e, n, g, m, m, j, r, i, a, m, d, o, m, k, h, c, o, q, f, o, e, e, n, b, l, a, r, n, p, m, p, o, k, m, p, j, d, h, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, l, g, k, d, a, n, g, i, c, p, g, l, g, i, n, p, c, g, h, b, i, g, o, c, m, m, f, j, r, r, l, g, m, k, d, p, o, j, o, l, k, h, j, h, l, g, i, l, g, i, c, g, d, j, j, n, m, j, p, n, n, f, b, l, f, j, d, i, q, b, c, l, l, r, f, n, q, r, b, s, b, e, e, b, o, f, f, k, d, g, n, c, g, k, d, q, h, c, l, q, q, o, o, n, m, d, q, b, l, i, a, m, a, f, o, h, o, c, c, g, p, p, j, l, f, r, c, k, g, g, n, m, o, p, g, g, n, i, p, r, c, h, b, k, r, c, g, d, c, h, h, h, r, i, l, g, q, f, c, l, f, n, q, q, g, m, l, t, r, m, s, g, f, r, f, f, p, o, u, f, k, a, c, c, g, j, d, o, o, q, h, p, f, h, p, h, c, b, n, q, d, c, i, l, a, e, b, k, g, f, a, b, k, a, o, a, a, l, k, q, a, a, p, f, n, i, g, m, q, r, k, h, j, a, c, e, n, g, m, m, j, r, i, a, m, d, o, m, k, h, c, o, q, f, o, e, e, n, b, l, a, r, f, p, m, p, o, k, m, a, j, d, h, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, l, g, i, n, p, c, g, h, b, i, g, o, c, m, m, f, j, r, r, l, g, j, k, b, p, o, j, o, l, k, h, j, h, l, g, i, l, p, i, c, g, d, j, j, n, m, j, p, a, n, f, b, l, f, j, d, c, i, b, c, l, l, r, f, n, q, r, b, s, b, e, e, b, o, f, f, k, d, g, n, c, g, k, d, q, h, c, l, q, q, o, o, n, m, d, q, b, l, i, a, m, a, i, o, h, o, c, c, g, p, p, j, l, f, r, c, k, g, g, h, m, o, p, f, g, n, i, p, r, c, l, b, k, r, c, g, d, c, h, h, h, r, i, l, g, q, f, c, l, f, n, q, q, g, m, l, t, r, m, s, g, f, r, f, m, p, o, u, f, k, a, c, c, g, j, d, o, o, q, h, p, f, h, p, h, c, b, n, q, d, c, i, l, a, e, b, k, g, f, a, b, k, a, o, a, a, l, k, q, a, a, p, f, n, i, g, m, q, r, f, h, j, a, c, e, n, g, m, m, j, r, i, a, m, d, o, m, k, h, c, o, q, f, o, e, e, n, b, l, a, r, f, p, m, p, o, k, m, a, p, d, h, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, i, n, p, c, g, h, b, i, g, o, c, m, m, f, j, r, r, l, g, j, k, b, p, o, j, o, l, k, h, j, h, l, g, i, l, p, i, c, g, d, j, l, n, a, j, d, a, n, f, b, l, f, j, d, c, i, b, c, l, l, r, f, n, q, r, b, s, b, d, e, b, o, f, f, k, d, g, n, c, g, k, d, q, h, c, l, q, q, o, o, n, m, d, q, f, l, i, a, m, a, i, o, h, o, c, c, g, p, p, j, l, f, p, c, k, g, g, h, m, o, p, f, g, n, i, m, r, c, l, b, k, r, c, g, d, c, h, h, h, r, i, l, g, q, f, c, l, f, n, q, q, d, m, l, b, r, m, s, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, o, o, q, h, p, f, h, p, h, c, b, n, q, d, c, i, l, a, e, b, k, g, f, a, b, k, a, l, a, a, l, k, q, a, a, p, f, n, i, g, m, q, r, f, h, j, a, c, e, n, g, m, m, j, r, i, a, m, d, o, m, k, h, c, o, q, f, o, e, e, n, b, l, a, r, f, p, m, p, o, k, m, a, p, d, d, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, i, n, n, c, g, h, b, i, g, o, c, m, m, j, j, r, f, l, g, j, k, b, p, o, j, o, l, k, d, j, h, l, g, i, l, p, i, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, k, d, c, i, b, c, l, l, r, f, n, q, r, b, s, b, d, e, b, o, f, f, k, d, g, n, c, g, k, d, o, h, c, l, n, q, o, a, n, m, d, q, f, l, i, a, m, a, i, o, r, o, c, c, g, p, p, j, l, f, p, a, k, g, g, h, m, o, p, f, g, n, i, m, r, c, l, b, k, r, c, f, d, c, h, h, h, r, i, l, g, q, f, c, l, d, n, q, q, d, m, l, b, r, m, f, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, o, o, q, h, p, f, h, p, h, c, b, n, q, d, c, i, l, a, e, b, k, g, f, a, b, k, a, l, a, a, l, k, q, a, a, p, f, n, i, g, m, q, r, f, h, j, a, c, e, n, g, m, m, j, r, i, a, m, d, o, m, k, h, c, o, q, f, o, e, e, n, b, l, a, r, f, p, m, p, j, k, m, a, p, d, d, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, i, n, n, c, g, h, b, b, g, o, c, m, d, j, j, r, f, l, g, j, k, b, p, o, j, o, l, k, d, j, h, l, g, i, l, p, i, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, k, d, c, i, b, c, l, l, r, f, n, q, r, b, s, b, d, e, b, o, f, f, k, d, g, n, c, g, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, g, p, p, j, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, r, c, l, h, k, r, c, f, d, c, h, h, h, r, i, l, g, q, f, c, l, d, n, q, q, d, m, l, b, r, m, f, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, o, o, q, o, p, f, h, p, h, c, b, n, q, d, c, i, l, a, e, b, k, g, f, a, b, k, a, l, a, a, l, k, q, a, a, p, f, n, i, g, m, q, r, f, h, j, a, c, e, n, g, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, m, a, p, d, d, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, i, n, n, c, g, h, b, b, g, o, c, m, d, j, j, r, f, l, g, j, k, b, p, o, j, o, l, k, d, j, h, l, g, i, l, p, i, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, k, h, c, i, b, c, l, l, r, f, n, q, r, d, s, b, d, e, d, o, f, i, k, d, g, n, c, g, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, g, p, p, j, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, r, c, l, h, k, r, c, f, d, c, h, h, h, r, i, l, g, q, f, c, l, d, n, q, f, d, m, l, b, r, m, f, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, o, o, q, o, p, f, h, p, h, c, b, n, q, d, c, i, l, a, m, b, k, g, f, k, b, k, b, l, a, a, l, k, q, a, a, p, f, n, i, g, m, f, r, f, h, j, a, c, e, n, g, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, m, a, p, d, d, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, i, n, n, c, o, h, b, b, g, o, c, m, d, j, j, r, f, l, g, j, k, b, p, o, j, o, l, k, d, j, h, l, g, i, l, p, i, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, k, h, c, i, b, c, l, l, r, f, n, q, r, d, s, b, d, e, d, o, f, i, k, d, g, n, c, g, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, g, p, p, j, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, r, c, l, h, k, r, c, f, d, c, h, h, h, r, i, l, g, q, f, c, l, d, n, a, f, d, m, l, b, r, m, f, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, o, o, q, o, p, f, h, p, h, c, l, n, q, d, c, i, l, a, m, b, k, g, f, k, b, k, b, l, a, a, l, k, q, a, a, p, f, n, i, g, m, f, r, f, h, j, a, c, e, n, g, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, m, a, p, d, d, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, k, n, n, c, l, h, b, b, g, o, c, m, d, j, j, r, f, l, g, j, k, b, p, o, j, o, l, k, d, j, a, l, g, i, l, p, g, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, k, h, c, i, b, c, l, l, r, f, n, q, r, d, s, b, d, e, d, o, f, i, k, d, g, n, c, g, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, g, p, p, j, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, r, c, l, h, k, r, c, e, d, c, h, h, h, r, i, l, g, f, f, c, l, d, n, a, f, d, m, l, b, r, m, f, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, o, o, k, o, p, i, h, p, h, c, l, n, q, d, c, i, l, a, m, b, k, g, f, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, i, g, m, f, r, f, h, j, a, p, e, n, g, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, m, a, p, d, d, a, c, m, c, b, b, m, b, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, h, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, k, n, n, c, l, h, b, n, g, o, c, m, d, j, j, r, f, l, n, j, k, b, p, o, j, o, a, k, d, j, a, l, g, i, l, p, g, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, k, h, c, i, b, c, l, l, r, f, j, m, r, d, s, b, d, e, d, o, f, i, k, d, g, n, c, g, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, g, p, b, j, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, r, c, l, h, k, r, c, e, d, c, h, h, h, r, i, l, g, f, f, c, l, d, n, a, f, d, m, l, b, f, m, f, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, f, o, k, o, p, i, h, p, h, c, l, n, q, d, c, i, l, a, m, b, k, g, f, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, i, g, q, f, r, f, h, j, a, p, e, n, o, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, m, a, p, d, d, a, h, m, c, b, b, m, q, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, n, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, k, n, n, c, l, h, b, n, g, o, c, m, d, j, j, r, f, l, n, j, k, b, p, o, j, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, h, c, i, b, c, l, l, r, f, j, f, r, d, f, b, d, e, d, o, f, i, k, d, g, n, c, g, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, g, p, b, j, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, d, c, l, h, k, r, c, e, d, c, h, h, h, r, o, l, g, f, f, c, l, d, n, a, f, d, m, l, b, f, m, f, g, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, f, o, k, o, p, i, h, p, h, c, l, n, q, d, c, i, l, a, m, b, i, g, f, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, i, g, q, f, r, f, h, j, a, p, e, n, o, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, s, a, p, d, d, a, h, m, c, b, a, m, q, o, g, p, a, j, d)
Regla(m, k, f, i, a, b, h, j, n, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, k, n, n, c, l, h, b, n, g, o, c, m, d, j, j, r, f, l, n, j, k, b, p, o, j, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, h, c, i, b, g, l, l, r, f, j, f, r, c, f, b, d, e, d, o, f, i, k, d, g, g, c, j, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, g, p, b, j, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, d, c, l, h, g, r, i, e, d, c, h, h, h, r, o, l, g, f, f, c, l, d, n, a, f, d, m, l, b, f, m, f, p, f, r, f, m, p, o, u, f, k, e, c, a, g, j, d, f, o, k, o, p, i, h, p, h, c, l, n, q, d, c, i, l, a, m, b, i, g, f, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, i, g, q, f, r, f, h, j, a, p, e, n, o, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, s, a, p, d, d, a, h, m, c, b, a, m, q, o, g, p, a, j, d)
Regla(m, n, f, i, a, b, h, j, n, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, k, n, n, c, l, h, b, n, g, o, c, m, d, j, j, r, f, l, n, j, k, b, p, o, j, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, h, c, i, b, g, l, l, r, f, j, f, r, c, f, b, d, e, d, o, f, i, k, d, g, g, c, j, k, d, o, h, c, l, n, q, o, a, o, m, d, q, f, l, i, a, m, m, i, o, r, o, c, c, h, p, b, n, l, f, p, a, k, g, g, h, m, o, d, f, g, n, i, m, d, c, l, h, g, r, i, e, d, c, h, h, h, r, o, l, l, f, f, c, l, d, n, a, f, d, m, l, b, f, m, f, p, f, r, f, m, p, o, u, p, k, e, c, a, g, j, d, f, o, k, o, p, i, h, p, h, c, l, n, q, d, c, a, l, a, m, b, i, g, n, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, f, g, q, f, r, f, h, j, a, p, e, n, o, m, l, j, r, i, a, m, d, o, n, k, d, c, o, q, f, o, e, e, i, b, l, a, r, f, p, m, p, j, p, s, a, p, d, d, a, h, m, c, b, a, m, q, o, g, p, a, j, d)
Regla(m, n, f, i, a, b, h, j, n, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, k, n, n, c, l, j, b, m, g, o, c, m, d, j, j, c, f, l, n, j, k, b, p, o, j, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, n, c, i, b, g, l, l, r, f, j, f, r, c, f, b, d, e, d, o, f, i, k, d, g, g, c, j, k, d, o, h, c, c, n, q, o, a, o, m, d, q, f, l, i, f, m, m, i, o, r, o, c, c, h, p, b, n, l, f, p, a, k, g, m, h, m, o, d, f, g, n, i, m, d, c, l, h, g, r, i, e, d, c, h, h, h, r, o, l, l, f, f, c, l, d, n, a, f, d, m, l, b, f, m, f, p, h, r, f, m, p, o, u, p, k, e, c, a, g, j, d, f, o, k, o, p, i, h, p, h, c, l, n, q, d, c, a, f, a, m, b, i, g, n, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, f, g, q, f, r, f, h, j, a, p, e, j, o, m, l, j, r, a, a, m, d, o, n, k, d, c, o, q, f, q, e, e, i, b, l, a, r, f, p, m, p, j, p, s, a, p, d, d, a, h, m, c, b, a, m, q, o, g, p, a, j, d)
Regla(m, n, f, i, a, b, h, j, n, o, i, c, f, j, g, k, d, a, n, g, i, c, p, g, f, g, k, n, n, c, l, j, b, m, k, o, d, m, d, j, j, c, f, l, n, j, k, b, p, o, h, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, n, c, i, b, g, l, l, r, f, j, f, r, c, f, b, d, e, d, o, f, n, k, d, g, g, o, q, k, d, o, h, c, c, n, q, o, a, o, m, d, q, f, m, i, f, m, m, i, o, r, o, c, c, h, p, b, n, l, f, p, a, k, g, m, h, m, o, d, f, g, n, i, m, d, g, l, h, g, r, i, e, d, m, h, h, h, r, o, l, l, f, f, c, l, d, n, a, f, d, m, l, b, f, m, f, p, h, r, f, m, p, o, u, p, k, e, c, a, g, j, d, f, o, k, o, p, i, h, p, h, c, l, n, q, d, c, a, f, a, m, b, i, g, n, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, f, g, q, f, r, f, h, j, a, p, e, j, o, m, l, j, r, a, a, m, d, o, n, k, d, c, o, q, f, q, n, e, i, b, a, a, r, f, a, m, p, j, p, s, a, p, d, d, a, h, i, c, n, a, m, q, o, m, p, a, j, d)
Regla(k, n, f, i, a, b, h, j, n, o, i, c, f, j, g, k, l, a, n, g, i, h, p, g, f, g, k, n, n, c, l, j, b, m, k, k, d, m, d, j, j, d, f, l, n, e, k, b, p, o, h, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, n, c, i, b, g, l, l, r, f, j, f, r, c, h, b, d, e, d, o, f, n, k, d, g, g, o, q, k, d, o, h, c, c, n, q, o, a, o, m, d, q, f, m, i, f, a, m, i, o, r, o, c, c, h, p, b, n, l, f, p, a, k, g, m, h, m, p, d, f, g, n, i, m, d, g, l, h, g, r, i, e, d, m, h, h, h, r, o, l, l, f, f, c, g, d, n, a, f, d, m, l, b, f, m, d, p, h, r, f, m, p, o, u, p, k, e, c, a, g, j, d, f, o, k, o, p, i, h, p, h, c, l, n, q, d, c, a, f, a, m, b, i, g, n, k, b, k, b, n, a, a, l, k, q, a, a, p, f, n, f, g, q, f, r, f, h, j, a, p, e, g, o, m, l, j, r, a, a, m, d, o, n, k, d, c, o, q, f, q, a, e, i, b, a, a, r, f, a, m, p, j, p, s, a, p, d, d, a, h, i, c, n, a, m, q, o, m, p, a, j, d)
Regla(k, m, f, i, a, b, h, j, n, o, i, c, f, j, g, k, l, m, n, h, i, h, p, g, f, g, k, n, n, c, l, j, b, m, k, k, d, m, d, j, j, d, f, l, n, e, k, b, p, o, h, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, n, c, i, b, g, l, l, q, f, j, f, r, c, h, b, d, e, d, o, f, n, k, d, g, g, o, q, k, d, o, h, c, c, n, q, c, a, o, m, d, q, k, m, i, f, a, m, i, o, r, o, c, c, h, p, b, n, l, f, p, a, k, g, m, h, m, p, d, f, g, n, i, m, d, g, l, h, g, r, i, e, d, m, h, h, h, r, o, l, l, f, f, a, g, d, n, a, f, d, m, l, b, f, m, d, p, h, r, f, m, p, o, u, p, k, e, c, a, g, j, d, f, o, k, o, p, i, h, l, h, c, l, n, q, j, c, a, f, a, m, b, i, g, n, k, b, k, b, i, a, a, l, k, q, a, a, p, f, n, f, g, q, f, r, f, h, j, a, p, e, g, o, m, l, j, r, a, a, m, d, n, n, k, d, c, o, q, f, q, a, e, i, b, a, a, r, f, a, d, p, j, p, s, a, p, d, d, a, h, i, c, n, a, m, q, o, m, p, a, j, d)
Regla(k, m, f, i, a, b, h, j, n, k, i, q, f, j, g, k, l, m, n, h, i, h, p, g, f, g, k, n, n, c, l, j, b, m, k, k, d, m, d, j, j, d, f, l, n, e, k, b, p, o, h, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, n, c, i, b, g, l, d, q, f, j, f, r, c, h, b, d, e, d, o, f, n, k, d, g, g, o, q, k, d, o, h, c, c, n, q, c, a, o, m, d, q, k, m, i, j, a, m, i, o, r, o, c, c, h, p, b, n, l, f, p, a, k, g, m, h, m, p, d, f, g, n, i, m, d, g, l, h, g, r, i, e, d, m, e, h, h, r, o, l, l, f, f, a, g, d, n, a, f, d, m, l, b, f, m, d, p, h, r, f, m, p, o, u, p, k, e, c, a, g, j, d, f, o, k, o, p, i, h, l, h, c, l, n, q, j, c, a, f, a, m, b, i, q, n, k, b, k, b, i, a, a, l, k, q, a, a, p, f, n, f, g, q, f, r, f, h, j, a, p, e, g, o, m, l, j, r, a, a, m, d, n, n, k, d, c, o, q, f, q, a, e, i, b, a, a, r, f, a, d, m, j, p, s, a, p, d, d, a, h, i, c, n, a, m, q, o, m, p, a, j, d)
Regla(k, m, f, i, a, b, h, j, n, k, i, q, f, j, c, b, l, m, n, h, i, h, p, g, f, j, k, n, n, c, l, j, b, m, k, k, d, m, d, j, j, d, f, l, n, e, k, b, p, o, h, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, n, c, i, b, g, l, d, q, f, j, f, r, c, h, b, d, e, d, o, f, n, k, d, g, g, o, q, k, d, o, h, c, c, n, q, c, a, o, m, d, q, k, m, i, j, a, m, i, o, r, o, c, e, h, p, b, n, l, f, p, a, k, q, m, h, m, p, d, f, g, n, i, m, d, g, l, h, g, r, i, e, d, m, e, h, h, r, o, l, l, f, f, a, g, d, n, a, f, d, m, l, b, f, m, d, p, h, r, f, m, p, o, u, p, k, e, c, a, o, j, d, f, o, k, o, p, i, h, l, h, c, l, n, q, j, c, a, f, a, m, b, i, q, n, k, b, k, b, i, a, a, l, k, q, a, a, p, f, n, f, g, q, f, r, f, h, j, g, p, e, g, o, m, l, j, r, a, a, m, d, n, n, k, d, c, o, q, f, q, a, e, i, b, a, a, r, f, a, d, m, j, p, s, a, p, d, d, a, h, i, c, n, a, d, q, o, h, p, a, j, d)
Regla(k, m, f, i, a, b, h, j, n, k, i, q, f, j, c, b, l, m, n, h, i, h, p, g, f, j, k, n, n, c, l, a, b, m, k, k, d, m, d, j, j, d, f, l, n, e, k, b, p, o, h, o, a, k, d, j, a, l, g, i, l, p, n, c, b, d, j, l, n, a, j, d, a, n, f, d, l, f, f, n, c, i, b, g, l, d, q, f, i, f, r, c, h, b, d, e, d, o, f, n, k, d, g, g, o, q, o, d, o, h, c, c, n, q, c, a, o, m, d, q, k, m, i, j, a, m, i, o, r, o, c, e, h, q, b, n, l, f, p, a, k, q, m, h, m, p, d, f, g, n, i, m, d, g, l, h, g, r, i, e, d, m, e, h, h, r, o, l, l, f, f, a, b, d, n, a, f, d, m, l, b, f, m, d, p, h, r, f, m, p, o, u, p, k, e, c, a, o, j, d, f, o, k, o, p, i, h, l, h, q, l, n, q, j, c, a, f, a, m, b, i, q, n, k, b, k, b, i, a, a, l, k, q, g, a, p, f, n, f, g, q, f, r, f, h, j, g, p, e, g, o, s, l, j, r, e, a, m, d, n, n, k, d, c, j, q, f, q, q, e, i, b, a, a, r, f, a, d, m, j, p, s, a, p, d, d, a, h, i, c, n, a, d, q, o, h, p, a, j, d)
